time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Volume
1761334860,6835.25,6835.5,6834.5,6834.75,6763.951889350387,6797.011927907379,6730.891850793396,1345
1761334920,6834.75,6835,6833.25,6834.75,6763.976450103285,6797.056848514343,6730.896051692227,1828
1761334980,6834.75,6835,6833,6833.5,6763.995661593092,6797.0917866756245,6730.89953651056,1441
1761335040,6833.5,6834.5,6833,6833,6764.016043568145,6797.128707400014,6730.903379736275,1537
1761335100,6833,6835.5,6832.75,6835.25,6764.044420413249,6797.180599777731,6730.908241048767,2111
1761335160,6835.25,6836,6834,6834.25,6764.063415163816,6797.215399753313,6730.911430574319,1409
1761335220,6834.25,6834.25,6833,6833.25,6764.080092377437,6797.245553976438,6730.914630778436,1260
1761335280,6833.25,6833.75,6832,6832.25,6764.100808180741,6797.28267089295,6730.918945468533,1585
1761335340,6832.25,6834,6832.25,6833.5,6764.117394195891,6797.312552800017,6730.9222355917655,1259
1761335400,6833.25,6834.75,6830.75,6833.75,6764.177282478646,6797.420151511144,6730.934413446148,4562
1761335460,6834,6834.5,6832.75,6833.5,6764.200698410699,6797.462390646078,6730.93900617532,1773
1761335520,6833.5,6834.75,6832,6832.25,6764.235098754997,6797.524023721045,6730.94617378895,2629
1761335580,6832.5,6833.75,6832,6833,6764.257637338814,6797.564338627019,6730.950936050608,1726
1761335640,6833,6834.5,6832,6833,6764.307321767325,6797.653352115912,6730.961291418739,3795
1761335700,6833,6833,6829.5,6831.5,6764.386054615727,6797.791481067769,6730.980628163684,6190
1761335760,6831.25,6831.5,6828.5,6828.75,6764.419442792727,6797.848872116224,6730.99001346923,2700
1761335820,6828.5,6831,6827.5,6830,6764.470567869174,6797.936572837047,6731.004562901302,4145
1761335880,6829.75,6829.75,6826.75,6827,6764.506657155583,6797.9972678407785,6731.016046470387,3007
1761335940,6827,6828.75,6823.5,6827.5,6764.659406821876,6798.24988067896,6731.068932964791,13023
1761336000,6827.5,6829.25,6824.25,6826.25,6764.726354033284,6798.360283875883,6731.092424190685,5728
1761336060,6826.25,6827.5,6825.25,6827.5,6764.746716713065,6798.393891890053,6731.099541536078,1740
1761336120,6827.5,6828.25,6827.25,6828,6764.760640444143,6798.417151459895,6731.104129428391,1170
1761336180,6827.75,6829,6827.75,6829,6764.7682003406635,6798.429884675914,6731.106516005413,628
1761336240,6829,6829,6827.5,6827.75,6764.775281342814,6798.441741696346,6731.108820989282,593
1761336300,6827.5,6827.75,6826,6826.25,6764.781537153584,6798.452045470835,6731.111028836333,536
1761336360,6826.25,6826.5,6825.25,6825.25,6764.787001872335,6798.460939354357,6731.113064390313,476
1761336420,6825.25,6826.25,6825,6826.25,6764.7947937554845,6798.473643746029,6731.11594376494,677
1761336480,6826,6826.25,6825.5,6825.75,6764.79769362351,6798.478371235709,6731.117016011311,252
1761336540,6825.75,6826.5,6825.75,6826.5,6764.80119222086,6798.4841025193045,6731.118281922415,302
1761336600,6826.25,6827,6825.75,6827,6764.805361543514,6798.49095868779,6731.119764399237,358
1761336660,6827,6827.25,6825.25,6825.25,6764.810015146989,6798.498550475923,6731.1214798180545,404
1761336720,6825.25,6826,6825,6825.5,6764.814258869914,6798.505438538186,6731.123079201641,371
1761336780,6825.25,6825.25,6824.25,6825,6764.821124562987,6798.51649170983,6731.125757416145,607
1761336840,6825,6826.25,6825,6825.75,6764.82504589198,6798.522867411602,6731.127224372358,342
1761336900,6825.5,6825.75,6825,6825.25,6764.828124362074,6798.527852340354,6731.128396383794,270
1761336960,6825.5,6825.75,6825,6825,6764.830640443575,6798.531922233962,6731.129358653188,221
1761337020,6825,6825.5,6825,6825.5,6764.833672748023,6798.536831714197,6731.130513781848,266
1761337080,6825.5,6825.5,6825,6825.25,6764.834298826784,6798.537844311193,6731.130753342375,55
1761337140,6825,6825.25,6824.75,6825.25,6764.836058293549,6798.540684214843,6731.131432372255,155
1761337200,6825,6825.75,6825,6825.5,6764.839276833785,6798.545899706895,6731.132653960675,282
1761337260,6825.25,6826.25,6825.25,6825.75,6764.844256774594,6798.554000829186,6731.134512720002,434
1761337320,6825.75,6825.75,6825.25,6825.5,6764.846347749122,6798.557391879909,6731.1353036183355,183
1761337380,6825.75,6825.75,6825,6825,6764.84802035736,6798.560096187565,6731.135944527155,147
1761337440,6825,6825.5,6825,6825.25,6764.849647363567,6798.562726654886,6731.136568072247,143
1761337500,6825.25,6826,6825,6825.75,6764.85196962479,6798.566496027367,6731.137443222214,203
1761337560,6825.75,6826.25,6825.5,6826.25,6764.853674205128,6798.569276427836,6731.138071982421,148
1761337620,6826.25,6827.5,6826,6827.25,6764.858244568945,6798.57681144718,6731.13967769071,391
1761337680,6827.25,6827.75,6826.75,6827.25,6764.860994141767,6798.581361740434,6731.140626543101,234
1761337740,6827.25,6827.25,6826.5,6827,6764.862443297949,6798.583750567593,6731.141136028305,124
1761337800,6827,6827.5,6826.75,6827,6764.865372624601,6798.588588446676,6731.142156802526,250
1761337860,6827,6827.25,6826.75,6827,6764.866343797551,6798.590190737797,6731.142496857306,83
1761337920,6826.75,6828,6826.5,6827.75,6764.869700678157,6798.595755590074,6731.143645766239,285
1761337980,6827.75,6828,6827.5,6827.5,6764.871415252359,6798.5986059270535,6731.144224577664,145
1761338040,6827.75,6828.25,6827.5,6828.25,6764.873994646226,6798.602910121981,6731.14507917047,217
1761338100,6828.25,6828.5,6828,6828.5,6764.875536015082,6798.605491823116,6731.145580207048,129
1761338160,6828.25,6828.5,6828,6828.5,6764.87772247966,6798.609153845723,6731.146291113598,183
1761338220,6828.25,6828.75,6828,6828.5,6764.88086863818,6798.614427841988,6731.147309434372,263
1761338280,6828.75,6829,6828,6828.5,6764.883850939917,6798.619431486172,6731.148270393661,249
1761338340,6828.75,6829,6828.5,6828.75,6764.885425995246,6798.622081396627,6731.148770593864,131
1761338400,6828.75,6829.5,6828.75,6829.25,6764.888076107369,6798.626560666385,6731.149591548353,219
1761338460,6829.25,6829.5,6828.75,6828.75,6764.889632982771,6798.629187075784,6731.150078889758,129
1761338520,6828.75,6828.75,6827.5,6827.75,6764.893624498564,6798.635844390796,6731.151404606333,336
1761338580,6827.5,6827.75,6826.5,6826.5,6764.895364000919,6798.638709388731,6731.1520186131065,149
1761338640,6826.75,6826.75,6826.25,6826.25,6764.897679927875,6798.642501295152,6731.152858560598,200
1761338700,6826.5,6826.5,6825.75,6826.5,6764.900058688337,6798.64638820117,6731.153729175503,206
1761338760,6826.5,6827,6826.25,6827,6764.901560346074,6798.6488562591285,6731.154264433019,129
1761338820,6826.5,6826.75,6826.25,6826.5,6764.902406654297,6798.650243100256,6731.154570208338,73
1761338880,6826.25,6826.75,6826,6826.25,6764.906140868081,6798.656349986356,6731.155931749806,323
1761338940,6826.25,6826.25,6825.25,6825.5,6764.908907979838,6798.660839243554,6731.156976716122,242
1761339000,6825.5,6825.5,6825,6825.5,6764.912660208609,6798.666901938398,6731.15841847882,330
1761339060,6825.5,6825.75,6825.25,6825.75,6764.913790443625,6798.668733498379,6731.1588473888705,99
1761339120,6825.75,6826,6825.5,6826,6764.914386531764,6798.66970233352,6731.159070730007,52
1761339180,6826,6826.5,6826,6826,6764.914916716026,6798.670567458798,6731.159265973253,46
1761339240,6826.25,6826.25,6825.75,6825.75,6764.916868016115,6798.673741951364,6731.1599940808655,170
1761339300,6825.5,6826,6825.5,6825.75,6764.9195005990805,6798.678016053133,6731.160985145028,230
1761339360,6825.75,6826.25,6825.5,6826,6764.920705647317,6798.679976289262,6731.1614350053715,105
1761339420,6825.75,6825.75,6825.25,6825.5,6764.922073379686,6798.682190045714,6731.161956713657,120
1761339480,6825.5,6826.25,6825.25,6826.25,6764.924460274869,6798.686072466298,6731.162848083439,208
1761339540,6826,6826.25,6824.75,6825.25,6764.931583903747,6798.697589019376,6731.165578788118,626
1761516000,6875,6897,6870,6874,6880.333333333333,6880.333333333333,6880.333333333333,4710
1761516060,6873.25,6876.25,6865.75,6869.5,6876.649097185343,6881.408795298175,6871.88939907251,2822
1761516120,6869,6874,6868.25,6873,6876.032232795636,6880.769715072799,6871.294750518474,1085
1761516180,6873.5,6875.5,6871.75,6875.25,6875.822748188592,6880.325020092668,6871.320476284517,1090
1761516240,6875.5,6878.5,6874.5,6877.5,6875.9475771256575,6880.175719124639,6871.719435126676,1368
1761516300,6877.5,6877.5,6873,6874.75,6875.884094648484,6879.960227846255,6871.807961450713,878
1761516360,6874.5,6874.5,6872.25,6873.25,6875.745075937351,6879.7506489013,6871.7395029734025,689
1761516420,6873.5,6875.5,6872.75,6874.75,6875.679584370521,6879.602397617776,6871.756771123267,615
1761516480,6874.75,6875,6873.5,6874.5,6875.622595054058,6879.471038319543,6871.774151788573,586
1761516540,6874.5,6875.75,6873.5,6875,6875.556956599194,6879.2649755423145,6871.848937656073,1126
1761516600,6874.75,6875.25,6871.75,6872.5,6875.45543081942,6879.115728261386,6871.7951333774545,664
1761516660,6872.5,6873,6870.5,6871,6875.278275082488,6878.948024550033,6871.608525614944,733
1761516720,6871,6872.25,6869.25,6870,6875.135521636041,6878.840445711032,6871.43059756105,504
1761516780,6870,6870,6868.5,6868.75,6874.961984684477,6878.750525430696,6871.173443938258,498
1761516840,6868.75,6870,6868.25,6870,6874.855512574354,6878.683899024972,6871.027126123737,340
1761516900,6870.25,6873.5,6870.25,6871.5,6874.753901057883,6878.559451703642,6870.9483504121245,599
1761516960,6871.5,6872,6870.75,6871,6874.690012691944,6878.489740455309,6870.890284928578,340
1761517020,6870.75,6870.75,6869.25,6869.5,6874.549147746998,6878.381048170286,6870.71724732371,557
1761517080,6869.75,6870.75,6868.25,6870.25,6874.450027198396,6878.303085869815,6870.596968526977,405
1761517140,6870,6873.75,6870,6873.5,6874.400850128556,6878.219826913612,6870.5818733435,486
1761517200,6873.25,6874.75,6872.25,6873,6874.373872235157,6878.148005112905,6870.59973935741,521
1761517260,6873,6875.75,6872.75,6875.75,6874.3874824684435,6878.093368196687,6870.6815967402,774
1761517320,6875.75,6877,6875,6875.5,6874.430696025518,6878.089074463531,6870.772317587505,659
1761517380,6875.75,6875.75,6874.25,6874.5,6874.43626069714,6878.069574851594,6870.802946542686,309
1761517440,6874.5,6877,6874.5,6875.5,6874.463648489089,6878.060880386978,6870.8664165912,509
1761517500,6875.25,6876.25,6874,6875.5,6874.478857534951,6878.0427778469675,6870.914937222935,451
1761517560,6875.75,6877.25,6875.25,6876,6874.50662223722,6878.047621623944,6870.9656228504955,390
1761517620,6876.25,6876.75,6875.25,6876.5,6874.521953835653,6878.050138898547,6870.99376877276,221
1761517680,6876.75,6877.5,6876.25,6877.25,6874.557877901789,6878.072897345918,6871.042858457659,352
1761517740,6877.25,6877.75,6876.5,6877.25,6874.626097942486,6878.119747276062,6871.13244860891,652
1761517800,6877.5,6878.5,6876.25,6877.25,6874.708527764816,6878.179883784576,6871.237171745055,783
1761517860,6877.5,6877.5,6875.75,6876,6874.7314637203,6878.18503568845,6871.27789175215,350
1761517920,6875.75,6876.75,6875.25,6876.25,6874.749324878542,6878.183477230112,6871.315172526973,349
1761517980,6876.25,6877,6876,6877,6874.761083728397,6878.187960173863,6871.334207282932,163
1761518040,6876.75,6878.75,6876.75,6878.25,6874.82528873326,6878.246257249179,6871.404320217342,552
1761518100,6878.25,6879.25,6877.5,6877.75,6874.905466417239,6878.323606606334,6871.487326228144,667
1761518160,6877.75,6878,6876.5,6876.5,6874.924802181352,6878.333020122429,6871.516584240275,259
1761518220,6876.75,6877.25,6875.75,6876,6874.937538264105,6878.332931302416,6871.542145225793,256
1761518280,6876,6877,6874.25,6875.5,6874.952772221456,6878.309309746919,6871.596234695993,684
1761518340,6875.25,6876,6874.75,6875.75,6874.957746679425,6878.299397058813,6871.6160963000375,266
1761518400,6875.75,6876.5,6875,6875.5,6874.964703460568,6878.290651473849,6871.638755447287,290
1761518460,6875.25,6875.5,6873.5,6873.5,6874.954967075577,6878.261724578537,6871.648209572617,365
1761518520,6873.5,6874,6872.5,6873.25,6874.922596406087,6878.206067438531,6871.639125373643,579
1761518580,6873.5,6874,6873.25,6873.5,6874.912874225508,6878.1863805509365,6871.639367900079,223
1761518640,6873.5,6873.75,6872.5,6872.5,6874.901502400606,6878.169126883084,6871.633877918128,176
1761518700,6872.5,6874.5,6872.5,6874,6874.88532981952,6878.134520135134,6871.636139503906,410
1761518760,6873.75,6874.75,6873.75,6874.5,6874.883099495209,6878.125908105162,6871.640290885255,127
1761518820,6874.25,6874.5,6873.25,6873.25,6874.877283665265,6878.113418981158,6871.641148349372,151
1761518880,6873.25,6873.5,6872.25,6872.5,6874.870502461812,6878.103700202679,6871.637304720945,101
1761518940,6872.75,6873.5,6872.75,6872.75,6874.862800565773,6878.091557538087,6871.634043593459,131
1761519000,6872.75,6873.25,6872.25,6872.5,6874.8537949456395,6878.078980069026,6871.628609822253,131
1761519060,6872.5,6873.5,6872.5,6872.5,6874.847930126827,6878.0702648130155,6871.625595440639,93
1761519120,6872.5,6872.75,6871.75,6872,6874.822481914303,6878.040008298125,6871.604955530482,307
1761519180,6872.25,6873.25,6872,6872.25,6874.812686636088,6878.026946571995,6871.598426700181,137
1761519240,6872,6872.75,6871.5,6871.5,6874.796991733008,6878.009573599664,6871.584409866353,177
1761519300,6871.5,6871.75,6870.25,6871,6874.755140201068,6877.974469804632,6871.535810597504,364
1761519360,6870.75,6871.75,6870.5,6871.5,6874.739186134139,6877.95983458289,6871.518537685389,151
1761519420,6871.5,6871.75,6871,6871,6874.730897034945,6877.952199299698,6871.509594770192,79
1761519480,6871.25,6872.75,6871,6872.25,6874.7125436841025,6877.930747217052,6871.494340151153,225
1761519540,6872,6872.5,6871.5,6872.25,6874.697396034411,6877.912479570676,6871.482312498147,194
1761519600,6872.25,6875.75,6872.25,6874.5,6874.685561298067,6877.865561866669,6871.505560729465,768
1761519660,6874.75,6876.75,6873.5,6876.5,6874.7014621717735,6877.855399470393,6871.547524873154,621
1761519720,6876.75,6876.75,6875,6875.75,6874.718661348765,6877.851605478027,6871.585717219503,541
1761519780,6875.5,6876.25,6875,6876,6874.726081258193,6877.848951795682,6871.603210720703,258
1761519840,6876,6876.25,6875,6875.5,6874.732605066049,6877.844462045617,6871.6207480864805,275
1761519900,6875.25,6875.5,6874.25,6874.75,6874.733483751213,6877.831752294616,6871.635215207809,318
1761519960,6875,6875.25,6874.25,6874.75,6874.733535690522,6877.826928911466,6871.640142469579,115
1761520020,6874.75,6874.75,6872.5,6872.75,6874.726563633726,6877.813819335896,6871.639307931556,183
1761520080,6872.75,6874,6872.75,6873.5,6874.720673745419,6877.802227230409,6871.639120260429,166
1761520140,6873.5,6874,6873.25,6873.75,6874.718963527865,6877.798308182121,6871.639618873608,60
1761520200,6873.75,6874,6873,6873,6874.714518694235,6877.789918676785,6871.639118711685,119
1761520260,6873,6873.75,6872.75,6873.25,6874.709443668405,6877.780716447138,6871.6381708896715,129
1761520320,6873.25,6873.5,6872,6872,6874.6999879634095,6877.768073675705,6871.631902251114,160
1761520380,6872,6872.75,6871.5,6872.25,6874.684966807591,6877.750119836241,6871.6198137789415,223
1761520440,6872,6872.25,6871.75,6872,6874.675221657041,6877.739064597055,6871.611378717027,137
1761520500,6872,6873.5,6871.5,6872.75,6874.64647131062,6877.698918731483,6871.5940238897565,526
1761520560,6873,6873.5,6872.5,6873,6874.641880976576,6877.691306364551,6871.592455588602,107
1761520620,6872.75,6872.75,6872,6872.25,6874.63307247054,6877.680000621525,6871.586144319555,147
1761520680,6872.25,6872.5,6871.5,6872,6874.622928248223,6877.668352999003,6871.577503497442,149
1761520740,6871.75,6872.75,6871.5,6872.5,6874.6158932714625,6877.659535767361,6871.572250775564,115
1761520800,6872.5,6872.5,6871.25,6871.75,6874.60119413957,6877.643480801323,6871.558907477817,206
1761520860,6871.75,6872.25,6871.5,6872,6874.5966583038935,6877.638372592393,6871.554944015394,66
1761520920,6871.75,6872,6871,6872,6874.586120109856,6877.627421668131,6871.544818551581,141
1761520980,6871.75,6872.5,6871.75,6871.75,6874.570775329429,6877.609538401394,6871.532012257464,234
1761521040,6872,6872.25,6871.5,6871.75,6874.565855860417,6877.6041002490265,6871.527611471808,71
1761521100,6872,6872.5,6871.5,6871.5,6874.55421696869,6877.59120212921,6871.5172318081695,169
1761521160,6871.5,6872.75,6871.5,6872.5,6874.546403513179,6877.58119282309,6871.511614203268,135
1761521220,6872.5,6872.75,6872,6872.5,6874.538462500938,6877.570368640195,6871.506556361682,149
1761521280,6872.75,6873,6872.25,6872.75,6874.529604908139,6877.5570553262705,6871.502154490007,190
1761521340,6873,6873.25,6871.75,6871.75,6874.52140204156,6877.546481762608,6871.496322320511,145
1761521400,6871.75,6872.75,6871.75,6872.25,6874.515386646207,6877.538712542074,6871.49206075034,107
1761521460,6872.25,6872.5,6872,6872,6874.507795924409,6877.529174678287,6871.486417170531,131
1761521520,6872.25,6872.75,6872.25,6872.75,6874.506230433603,6877.526878362986,6871.4855825042205,33
1761521580,6872.75,6873.25,6872.5,6873.25,6874.503746862234,6877.522522078324,6871.484971646144,67
1761521640,6873,6874.5,6873,6874.25,6874.499885908938,6877.509092385017,6871.49067943286,269
1761521700,6874.25,6875.25,6874,6874.75,6874.501056030297,6877.499720052339,6871.502392008255,289
1761521760,6874.75,6875,6874.25,6874.5,6874.501293037368,6877.495638229407,6871.506947845329,119
1761521820,6874.5,6875,6874.25,6874.25,6874.501290164159,6877.492306698968,6871.510273629351,92
1761521880,6874.5,6874.75,6873.5,6874.75,6874.50083704685,6877.487828950211,6871.51384514349,112
1761521940,6874.5,6874.75,6873.75,6874.5,6874.500390381012,6877.483409572293,6871.517371189731,111
1761522000,6874.5,6874.75,6874,6874.5,6874.500191731576,6877.479672733777,6871.5207107293745,99
1761522060,6874.25,6874.25,6873.5,6873.75,6874.498692779199,6877.474990839346,6871.522394719052,94
1761522120,6873.75,6874,6873.25,6874,6874.496906732826,6877.469876979489,6871.523936486163,100
1761522180,6873.5,6873.5,6872.25,6872.75,6874.489518516758,6877.457941468762,6871.5210955647535,187
1761522240,6873,6873.25,6872.25,6873,6874.484420873187,6877.449691530706,6871.519150215669,130
1761522300,6873.25,6873.75,6872.5,6872.75,6874.477982083921,6877.438422408619,6871.517541759224,184
1761522360,6872.5,6873.25,6872.25,6873,6874.473766919826,6877.431580187702,6871.5159536519495,109
1761522420,6872.75,6873,6872.5,6872.75,6874.469723271323,6877.4252419232025,6871.514204619444,100
1761522480,6872.75,6873,6872.25,6872.25,6874.466586255083,6877.420794787324,6871.512377722842,68
1761522540,6872.25,6873,6872.25,6872.25,6874.463872516916,6877.41694454715,6871.5108004866825,59
1761522600,6872.25,6872.25,6871.5,6872,6874.451186874562,6877.402348639714,6871.500025109411,214
1761522660,6872,6872.5,6871.75,6872.5,6874.446637172251,6877.396441939212,6871.49683240529,89
1761522720,6872.25,6872.5,6870.5,6870.75,6874.429506132913,6877.380638996001,6871.478373269825,232
1761522780,6870.5,6871.5,6870.25,6871,6874.417779414924,6877.370941846403,6871.464616983444,145
1761522840,6870.75,6871,6869.25,6870,6874.386768840429,6877.351937504166,6871.421600176692,313
1761522900,6869.75,6870.75,6869.5,6870.25,6874.369668237454,6877.340942609233,6871.398393865675,178
1761522960,6870.5,6871,6869.75,6870.25,6874.351920476265,6877.328659219323,6871.375181733208,194
1761523020,6870.25,6870.5,6869.75,6869.75,6874.341490115389,6877.322265101602,6871.360715129176,106
1761523080,6869.75,6870.25,6869.25,6870,6874.321700583794,6877.310820769915,6871.332580397673,195
1761523140,6870,6871.5,6869.75,6870.75,6874.304666143849,6877.297185077119,6871.3121472105795,208
1761523200,6870.75,6871.25,6869.25,6869.25,6874.251920394926,6877.26459205992,6871.239248729932,543
1761523260,6869.5,6870.25,6869.25,6869.75,6874.228621608527,6877.250800459727,6871.206442757327,235
1761523320,6869.75,6872,6869.5,6872,6874.202016839133,6877.224426459583,6871.179607218683,398
1761523380,6871.75,6872.75,6871.25,6872.5,6874.184440717094,6877.199658827721,6871.169222606467,399
1761523440,6872.5,6872.5,6871.5,6872.25,6874.17106621363,6877.181313851766,6871.160818575494,296
1761523500,6872,6872.25,6871,6871.75,6874.152038827354,6877.158703889066,6871.145373765642,356
1761523560,6871.5,6872.5,6871.5,6872.5,6874.145366726931,6877.149173755959,6871.141559697902,158
1761523620,6872.5,6872.75,6872,6872.25,6874.139182705895,6877.139721207882,6871.138644203908,161
1761523680,6872.25,6872.75,6871.5,6872.5,6874.130572318816,6877.126968395675,6871.134176241957,216
1761523740,6872.5,6873.25,6872.5,6872.75,6874.122763690513,6877.111812605833,6871.133714775194,287
1761523800,6873,6874.5,6872.5,6874,6874.119562576364,6877.0983470691035,6871.140778083624,337
1761523860,6873.75,6876.5,6873.25,6875.5,6874.132161404807,6877.093435954136,6871.170886855479,636
1761523920,6875,6875.75,6873.75,6874.5,6874.134926558294,6877.088780297576,6871.181072819012,253
1761523980,6874.5,6875.5,6874.5,6875,6874.136709450544,6877.087778506175,6871.185640394913,101
1761524040,6875,6876,6874.25,6876,6874.145425465797,6877.088312670223,6871.202538261372,336
1761524100,6875.75,6876,6873.5,6874.5,6874.151202525304,6877.078244602317,6871.2241604482915,553
1761524160,6874.5,6875.5,6874.25,6875,6874.155216183528,6877.075097692628,6871.235334674428,263
1761524220,6875.25,6875.75,6874.25,6874.75,6874.157290320443,6877.073462411542,6871.2411182293445,137
1761524280,6875,6875.25,6874.5,6875,6874.158767090667,6877.072294324396,6871.2452398569385,98
1761524340,6874.75,6875,6874.5,6875,6874.1599430148635,6877.071065675721,6871.248820354006,88
1761524400,6874.75,6875,6873.75,6873.75,6874.159971661702,6877.064886162101,6871.255057161303,216
1761524460,6874,6874,6872.25,6873,6874.153008864588,6877.049800681954,6871.256217047221,330
1761524520,6873,6873.25,6872.25,6872.5,6874.148102390812,6877.04136544591,6871.254839335714,169
1761524580,6872.5,6873,6871.75,6872.5,6874.1413983202,6877.031056026923,6871.2517406134775,199
1761524640,6872.75,6874,6872.75,6873.75,6874.13982971345,6877.026125645045,6871.253533781855,126
1761524700,6873.75,6874.5,6873.5,6874,6874.139456177369,6877.021903393086,6871.257008961651,138
1761524760,6873.75,6874,6873.25,6874,6874.138351091895,6877.016780463947,6871.259921719843,147
1761524820,6874.25,6874.75,6874,6874.25,6874.1390747898995,6877.012181863096,6871.265967716703,193
1761524880,6873.75,6874.5,6873.75,6874,6874.139021242803,6877.0107485026065,6871.267293983,50
1761524940,6874.25,6874.25,6874,6874.25,6874.139040350709,6877.009775090598,6871.268305610821,36
1761525000,6874,6874.75,6874,6874.75,6874.139462598601,6877.008544297739,6871.270380899464,61
1761525060,6874.5,6875,6874,6874.25,6874.140125499799,6877.005806593812,6871.274444405786,125
1761525120,6874.5,6875.75,6874.5,6875.25,6874.142769911842,6877.005230560377,6871.280309263308,135
1761525180,6875.25,6876,6874.75,6875,6874.145888038969,6877.004917434912,6871.286858643026,148
1761525240,6875,6875.5,6874.75,6874.75,6874.147218633635,6877.004218752688,6871.290218514582,82
1761525300,6875,6875.5,6874.5,6875.25,6874.148284499773,6877.003832170124,6871.292736829421,60
1761525360,6875.5,6876,6875,6875.25,6874.151238190802,6877.004114205291,6871.298362176313,123
1761525420,6875.25,6875.25,6874.5,6874.5,6874.152595440035,6877.002378490895,6871.3028123891745,120
1761525480,6874.75,6875.25,6874.25,6874.75,6874.154339473387,6877.00014225659,6871.308536690184,155
1761525540,6874.75,6875,6874.25,6874.5,6874.154984892366,6876.998694731652,6871.31127505308,80
1761525600,6874.25,6874.75,6873.75,6873.75,6874.154835632292,6876.995583888194,6871.31408737639,111
1761525660,6873.75,6875.25,6873.75,6875.25,6874.156339697991,6876.993653546737,6871.319025849245,135
1761525720,6875.25,6875.5,6875,6875.25,6874.158668634264,6876.993408197671,6871.323929070858,114
1761525780,6875.25,6876.75,6875,6876,6874.168270540735,6876.998225726613,6871.338315354857,294
1761525840,6876,6876,6875.25,6875.25,6874.1710357187,6876.998701215838,6871.3433702215625,112
1761525900,6875.25,6875.25,6874.25,6874.5,6874.1726293873435,6876.995884578564,6871.349374196123,174
1761525960,6874.25,6874.5,6873,6874.25,6874.171339878895,6876.987532795379,6871.355146962412,274
1761526020,6874,6874.75,6873.75,6874.25,6874.171440988162,6876.98582477403,6871.3570572022945,70
1761526080,6874.25,6874.25,6873,6873.5,6874.169428432001,6876.979202464755,6871.359654399247,187
1761526140,6873.25,6874.25,6873.25,6874.25,6874.1686353381865,6876.974033392276,6871.363237284097,172
1761526200,6874.25,6874.5,6873.25,6874.25,6874.168211870319,6876.970098039323,6871.366325701316,138
1761526260,6874.5,6874.5,6873.75,6874.25,6874.168208391584,6876.966938824821,6871.369477958347,124
1761526320,6874.25,6874.5,6873.75,6873.75,6874.167973565887,6876.964756797204,6871.37119033457,77
1761526380,6873.5,6873.75,6873.25,6873.5,6874.16694574682,6876.9616990716295,6871.37219242201,85
1761526440,6873.25,6874,6873.25,6873.75,6874.166141032593,6876.958717696226,6871.373564368961,89
1761526500,6874,6874.5,6873.5,6874,6874.165653025308,6876.954139839297,6871.377166211319,163
1761526560,6874,6874.25,6872.5,6872.5,6874.161979335035,6876.946441330609,6871.377517339461,189
1761526620,6872.5,6873.5,6872.25,6873.25,6874.156806303005,6876.9361400527205,6871.37747255329,249
1761526680,6873.25,6873.5,6872.75,6872.75,6874.154103195273,6876.93074963865,6871.377456751896,131
1761526740,6873,6873.25,6872.25,6872.75,6874.15063047514,6876.924717926083,6871.376543024197,139
1761526800,6872.5,6873,6872.25,6872.75,6874.146890474417,6876.918478873909,6871.375302074925,142
1761526860,6872.25,6872.5,6871.25,6871.75,6874.1385440430095,6876.908603590299,6871.36848449572,204
1761526920,6871.75,6872,6871,6871,6874.130629081655,6876.900777127498,6871.360481035811,160
1761526980,6871,6871.75,6870.75,6871.25,6874.1246473089905,6876.895022881323,6871.354271736658,118
1761527040,6871.5,6871.5,6870.75,6871,6874.111697156609,6876.883252301539,6871.340142011679,243
1761527100,6870.75,6871.5,6870.25,6870.5,6874.101302879437,6876.874856781676,6871.327748977198,177
1761527160,6870.5,6870.75,6870.25,6870.5,6874.092704739001,6876.868515552909,6871.316893925094,137
1761527220,6870.5,6871,6870,6870,6874.072439464061,6876.854410782283,6871.290468145839,311
1761527280,6870,6870.75,6869.75,6870,6874.060224222738,6876.84639012383,6871.2740583216455,181
1761527340,6870,6871,6870,6871,6874.044756245093,6876.833947852778,6871.255564637408,265
1761527400,6870.75,6871,6870,6871,6874.0329445406205,6876.824386726428,6871.241502354813,204
1761527460,6871,6871.25,6870.5,6871,6874.023359761691,6876.815842531665,6871.230876991716,180
1761527520,6871,6872,6871,6871.5,6874.011002760256,6876.80220349471,6871.219802025802,288
1761527580,6871.25,6871.5,6869.75,6870.25,6873.997325305016,6876.79165639131,6871.202994218721,230
1761527640,6870.25,6870.25,6869.75,6870,6873.985041003216,6876.783834275296,6871.186247731136,182
1761527700,6869.75,6870.25,6869.5,6870,6873.969915662922,6876.774452745322,6871.165378580522,221
1761527760,6870,6870.75,6870,6870.5,6873.961745355064,6876.768221249063,6871.155269461065,137
1761527820,6870.25,6870.5,6870.25,6870.5,6873.957169756502,6876.764720467968,6871.149619045035,77
1761527880,6870.25,6871,6870,6870.75,6873.951354841229,6876.759973772628,6871.14273590983,103
1761527940,6870.5,6871.25,6870.5,6870.75,6873.945470209663,6876.754699007109,6871.136241412217,113
1761528000,6870.75,6871.5,6870.75,6871.25,6873.939265042439,6876.748419412095,6871.130110672782,134
1761528060,6871.5,6872,6871.25,6872,6873.9338788594105,6876.741670909842,6871.126086808979,148
1761528120,6871.75,6872.5,6871.25,6872.5,6873.92909233099,6876.734825641407,6871.123359020573,156
